writer_id,proposition_id,paragraph_type,model_name,model_input_condition,model_mitigation_condition,writer_stance,writer_stance_polarity,writer_confidence,writer_knowledge,writer_importance,paragraph_relevance,paragraph_clarity,paragraph_formality,paragraph_informativeness,paragraph_originality,writer_friendliness,writer_optimism,writer_community,writer_openness,paragraph_hope,paragraph_excitement,paragraph_fear,paragraph_disgust,paragraph_anger,writer_affect_x,writer_affect_y,writer_age,writer_age_binned,writer_gender,writer_race,writer_english_first,writer_english_skills,writer_education,writer_income,writer_politicalParty,writer_politicalIdeology
664df024c7ce709382bea0ed,370,model,anthropic/claude-sonnet-4,bullets-based,reranking,94.5,89.0,83.5,65.25,76.25,85.0,80.75,60.25,58.25,43.0,45.5,73.0,81.5,29.5,46.5,42.0,17.0,12.75,16.5,75.0175,24.137500000000003,35.0,30-39,Male,White,Yes,Advanced,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Very Left-Wing
5b1e614fbd262e0001491796,37,model,anthropic/claude-sonnet-4,bullets-based,reranking,49.0,22.0,58.888888888888886,53.55555555555556,54.111111111111114,82.0,72.44444444444444,55.111111111111114,45.44444444444444,42.44444444444444,56.22222222222222,58.333333333333336,65.88888888888889,64.55555555555556,55.22222222222222,23.333333333333332,34.22222222222222,14.777777777777779,22.333333333333332,52.57222222222222,56.14555555555555,31.666666666666668,18-29,Female,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Greens,Moderately Left-Wing
66dc49afec2adfea64341505,226,model,anthropic/claude-sonnet-4,bullets-based,reranking,40.2,91.6,83.6,77.0,85.0,90.0,87.6,70.2,69.6,44.0,61.8,69.8,80.6,34.2,57.6,26.2,24.8,10.2,9.0,61.05,53.34400000000001,35.0,30-39,Male,Black,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing
5d53cd359e91390016a52b55,85,writer,anthropic/claude-sonnet-4,bullets-based,prompting,0.0,100.0,93.5,73.5,94.75,98.0,99.75,59.75,58.0,41.5,56.5,45.0,82.75,19.75,41.25,10.0,32.75,50.75,67.25,28.765,24.66,36.25,18-29,Male,White,Yes,Expert,Vocational qualification,"£25,000-£34,999",Labour,Moderately Left-Wing
63469fc8c286d78c8b7ab1d4,231,writer,anthropic/claude-sonnet-4,bullets-based,none,74.4,54.4,68.6,51.0,60.0,72.4,75.6,53.4,51.2,41.6,48.2,48.4,49.2,35.6,47.0,21.2,43.6,41.0,39.4,63.334,44.388,46.4,40-49,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Reform UK,Moderately Right-Wing
66478a7fe786823f14aec6e9,368,writer,anthropic/claude-sonnet-4,bullets-based,none,79.8,59.6,75.6,58.0,67.2,75.4,81.2,41.2,46.4,44.0,59.8,59.2,61.8,26.0,58.8,50.2,19.2,19.2,19.8,64.14,39.304,30.0,18-29,Female,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Did not vote,Centrist
615244e111aefca2b42a35f9,345,writer,anthropic/claude-sonnet-4,bullets-based,none,88.25,76.5,84.0,61.25,80.25,63.0,56.25,34.75,40.5,29.5,65.5,81.5,80.5,21.75,81.0,60.75,11.5,8.25,8.25,77.2475,39.9425,31.75,30-39,Male,Mixed,Yes,Basic,A-levels or equivalent,"£25,000-£34,999",Labour,Very Left-Wing
611c3b6bbb0436c7fd8e3d91,372,model,anthropic/claude-sonnet-4,bullets-based,none,93.75,87.5,90.5,84.25,92.75,91.75,91.75,78.25,65.0,37.5,47.5,60.75,76.75,22.5,55.75,43.5,51.0,58.75,61.5,23.05,33.61,43.75,40-49,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Conservative,Moderately Left-Wing
67accd6f6cc4c127268bb6ad,85,writer,anthropic/claude-sonnet-4,bullets-based,reranking,89.6,79.2,71.0,51.2,76.8,65.8,47.8,21.8,31.4,20.2,34.0,13.0,42.6,24.6,13.0,8.0,61.6,37.6,43.6,18.663999999999998,27.892000000000003,31.0,30-39,Male,White,Yes,Basic,GCSEs or equivalent,"£15,000-£24,999",Conservative,Very Right-Wing
60369ae814f750ef3d063c3e,342,edited,anthropic/claude-sonnet-4,bullets-based,none,49.75,42.5,52.25,58.75,54.25,72.75,54.25,60.5,57.75,49.25,47.75,48.5,72.25,57.75,49.25,37.5,27.75,21.75,22.0,58.8275,38.2725,30.75,18-29,Male,Mixed,Yes,Expert,Vocational qualification,"£25,000-£34,999",Other,Centrist
63f77d3124200f797c299213,125,model,anthropic/claude-sonnet-4,bullets-based,none,1.2222222222222223,97.55555555555556,92.33333333333333,81.66666666666667,93.55555555555556,83.77777777777777,93.22222222222223,85.22222222222223,77.0,59.0,48.77777777777778,54.55555555555556,68.33333333333333,9.11111111111111,53.666666666666664,36.22222222222222,46.55555555555556,27.0,43.77777777777778,28.82,36.574444444444445,40.0,30-39,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Liberal Democrats,Centrist
60ddfe81bed47796fa7f8ead,61,model,anthropic/claude-sonnet-4,bullets-based,prompting,2.4,95.2,77.6,79.2,69.2,80.2,88.4,65.6,55.8,32.4,50.2,31.4,61.8,15.8,31.4,14.8,38.2,48.6,36.8,27.264,37.17,34.8,18-29,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Right-Wing
5d1de78de01d910019b2b9da,99,model,anthropic/claude-sonnet-4,bullets-based,none,23.75,52.5,76.0,63.5,63.25,65.75,81.0,77.5,48.5,44.5,47.5,38.5,49.25,41.75,31.5,20.0,13.25,9.75,10.75,48.65,54.95249999999999,44.25,30-39,Male,White,Yes,Advanced,A-levels or equivalent,"£25,000-£34,999",Conservative,Moderately Right-Wing
5d092c1f7dad2200193be669,187,model,anthropic/claude-sonnet-4,bullets-based,reranking,44.81818181818182,28.181818181818183,77.54545454545455,74.0909090909091,72.63636363636364,84.81818181818181,67.54545454545455,78.36363636363636,59.63636363636363,56.0,59.45454545454545,41.27272727272727,70.36363636363636,42.36363636363637,42.63636363636363,28.09090909090909,16.636363636363637,20.636363636363637,25.363636363636363,48.33090909090909,45.153636363636366,45.63636363636363,40-49,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Liberal Democrats,Moderately Right-Wing
66df30cd83be2141a34ecfb0,370,writer,anthropic/claude-sonnet-4,bullets-based,none,48.25,19.5,53.0,30.375,42.75,22.5,26.75,32.125,21.0,22.625,42.875,48.0,52.5,35.5,44.125,32.25,28.125,33.25,32.125,46.32375,51.70625,31.0,18-29,Male,White,Yes,Intermediate,GCSEs or equivalent,"£25,000-£34,999",Labour,Moderately Right-Wing
60e569c7dcbffadf24aa1ad0,268,model,anthropic/claude-sonnet-4,bullets-based,reranking,25.6,82.4,83.2,73.4,67.6,88.4,89.4,79.6,65.6,46.6,56.0,45.0,56.4,26.4,48.6,32.4,32.4,20.8,15.6,44.013999999999996,43.57000000000001,43.4,40-49,Male,White,Yes,Expert,Doctorate (PhD),"£35,000-£49,999",Labour,Centrist
60e9df6bff9c56e02bf37ce2,68,writer,anthropic/claude-sonnet-4,bullets-based,reranking,0.0,100.0,98.2,70.4,85.6,89.6,92.6,50.4,51.4,23.0,53.6,35.0,32.2,0.0,20.2,7.8,42.6,42.8,48.0,22.380000000000003,41.076,26.4,18-29,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing
677c26e504618d28c12d2eff,249,model,anthropic/claude-sonnet-4,bullets-based,none,89.0,78.0,79.6,73.6,70.4,79.8,76.4,78.2,65.8,34.4,60.2,49.8,70.0,57.8,54.4,46.2,48.0,43.0,62.8,51.17,37.257999999999996,33.6,18-29,Male,Black,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Very Left-Wing
6657296c2b6895525a58537b,221,writer,anthropic/claude-sonnet-4,bullets-based,reranking,92.14285714285714,84.28571428571429,83.28571428571429,28.142857142857142,75.14285714285714,62.285714285714285,68.71428571428571,6.714285714285714,10.857142857142858,12.571428571428571,31.571428571428573,35.0,41.0,23.714285714285715,34.42857142857143,29.285714285714285,43.714285714285715,32.285714285714285,40.42857142857143,19.867142857142856,32.93571428571429,45.142857142857146,40-49,Male,White,Yes,Intermediate,GCSEs or equivalent,"£25,000-£34,999",Reform UK,Very Right-Wing
5be12624b08fb60001f5680a,85,writer,anthropic/claude-sonnet-4,bullets-based,reranking,50.0,25.6,23.6,13.2,23.2,30.8,10.8,2.4,1.8,3.2,49.0,39.6,38.6,47.0,29.0,7.2,17.8,4.4,2.4,46.938,65.20599999999999,42.0,50-59,Male,White,Yes,Intermediate,GCSEs or equivalent,"£15,000-£24,999",Did not vote,Centrist
5f7c8aff0e18660b96ed18e2,51,writer,anthropic/claude-sonnet-4,bullets-based,reranking,36.0,31.2,60.0,55.2,45.4,64.8,58.2,31.0,50.8,50.4,63.0,44.4,63.4,55.4,45.2,17.4,31.0,28.8,29.2,32.444,54.376,34.4,40-49,Female,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Liberal Democrats,Centrist
66b098c1e3b6a2d0c9d58549,243,writer,anthropic/claude-sonnet-4,bullets-based,none,56.25,14.5,46.0,60.75,47.5,50.0,67.25,65.0,62.25,40.5,63.5,45.75,52.0,55.25,39.5,27.75,29.25,25.5,20.5,50.625,48.92,34.5,18-29,Male,White,Yes,Advanced,A-levels or equivalent,"£25,000-£34,999",Labour,Centrist
5f6833b7b51c0018fc7937e0,386,writer,anthropic/claude-sonnet-4,bullets-based,prompting,54.4,34.4,52.4,31.8,47.4,67.0,56.6,12.0,14.8,16.8,58.4,35.0,54.6,42.2,41.2,10.4,7.2,9.8,8.2,56.4,53.48199999999999,20.6,18-29,Male,White,Yes,Intermediate,GCSEs or equivalent,"£25,000-£34,999",Greens,Moderately Left-Wing
66da137eddf3ba8e75b65d15,40,model,anthropic/claude-sonnet-4,bullets-based,prompting,75.2,50.4,74.6,69.4,71.6,84.0,84.2,77.4,63.8,52.8,67.4,53.6,68.4,66.4,57.0,29.0,52.8,15.0,11.0,40.108,40.718,41.2,18-29,Female,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Moderately Left-Wing
676b212b71c5c82db2101ad0,248,writer,anthropic/claude-sonnet-4,bullets-based,reranking,24.5,84.0,82.5,78.75,83.0,81.5,80.75,85.5,76.0,68.25,67.5,53.5,70.5,38.5,58.5,27.75,58.75,42.0,46.0,29.6675,40.269999999999996,46.0,50-59,Male,White,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Conservative,Moderately Left-Wing
668af80d2c8213a68c956b9b,40,model,anthropic/claude-sonnet-4,bullets-based,none,95.0,90.0,90.8,81.0,82.2,90.8,85.8,69.6,72.6,51.8,54.0,66.2,70.2,17.6,63.8,45.6,29.2,27.2,29.0,56.013999999999996,46.42,42.8,40-49,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing
6763529d42148d8745fd1ba9,200,writer,anthropic/claude-sonnet-4,bullets-based,none,95.0,90.0,88.83333333333333,77.16666666666667,88.0,82.83333333333333,87.33333333333333,47.666666666666664,65.0,47.0,33.833333333333336,31.5,70.33333333333333,18.5,33.833333333333336,31.333333333333332,59.333333333333336,51.5,71.66666666666667,38.195,36.498333333333335,35.0,18-29,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Moderately Left-Wing
5c3f18cf105d550001417ef0,278,writer,anthropic/claude-sonnet-4,bullets-based,none,45.833333333333336,14.333333333333334,57.333333333333336,44.5,60.666666666666664,50.833333333333336,41.166666666666664,16.166666666666668,32.5,22.0,44.333333333333336,26.666666666666668,30.0,45.0,21.333333333333332,14.5,36.5,47.5,31.666666666666668,31.426666666666666,44.005,38.0,18-29,Female,White,Yes,Intermediate,GCSEs or equivalent,"£25,000-£34,999",Labour,Moderately Left-Wing
67acb0cf6c4b279dfa3babcf,51,model,anthropic/claude-sonnet-4,bullets-based,none,94.8,89.6,91.2,82.4,86.2,87.4,90.2,67.0,73.6,43.0,57.6,46.8,79.2,15.2,59.0,38.0,56.6,39.0,35.2,47.212,42.442,46.2,40-49,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Conservative,Moderately Right-Wing
6777ccf699f6c083e5dd9b69,369,edited,anthropic/claude-sonnet-4,bullets-based,reranking,30.8,71.2,80.4,62.2,80.6,83.4,86.4,72.0,59.0,54.2,39.6,27.2,39.8,20.2,25.8,21.6,33.4,29.8,33.6,23.15,28.3,48.2,50-59,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Right-Wing
652af61610858a0642d0e896,46,writer,anthropic/claude-sonnet-4,bullets-based,reranking,36.8,50.4,41.4,25.6,34.8,26.0,41.2,17.6,17.0,28.2,38.8,24.0,54.2,31.2,20.0,46.0,26.0,43.8,43.2,26.371999999999996,35.604,30.4,18-29,Male,White,Yes,Basic,GCSEs or equivalent,"Under £15,000",Reform UK,Moderately Right-Wing
6773fe095b78686a3b1061f7,261,model,anthropic/claude-sonnet-4,bullets-based,none,95.4,90.8,89.6,76.2,82.8,95.8,96.8,69.0,60.0,33.6,50.2,69.0,68.8,23.6,51.2,36.0,1.8,2.2,6.2,61.464,40.838,45.0,40-49,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Scottish National Party,Moderately Left-Wing
5e1b307333e83535d72af1e5,346,model,anthropic/claude-sonnet-4,bullets-based,none,92.5,85.0,85.75,87.5,90.0,90.5,87.25,81.75,70.75,69.75,54.5,35.75,77.5,27.25,27.25,30.0,19.5,23.75,34.5,41.722500000000004,40.4675,28.25,18-29,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Very Left-Wing
5ea051f6ef1e88000bbae035,378,writer,anthropic/claude-sonnet-4,bullets-based,reranking,8.2,83.6,84.4,53.2,74.4,72.8,86.2,42.6,31.8,24.8,33.6,21.0,35.4,26.4,20.0,13.8,32.4,38.6,42.8,22.078,44.294000000000004,33.4,18-29,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Conservative,Moderately Right-Wing
5863fb02abc6690001ecd8fa,226,writer,anthropic/claude-sonnet-4,bullets-based,none,86.66666666666667,95.55555555555556,90.11111111111111,29.77777777777778,86.77777777777777,79.22222222222223,64.88888888888889,17.77777777777778,10.555555555555555,10.666666666666666,16.88888888888889,12.666666666666666,14.0,6.333333333333333,9.222222222222221,23.22222222222222,47.111111111111114,70.0,77.22222222222223,11.523333333333333,25.327777777777776,36.111111111111114,18-29,Male,White,Yes,Basic,GCSEs or equivalent,"£25,000-£34,999",Reform UK,Very Right-Wing
6792ae75a1d32bb9534a819f,342,model,anthropic/claude-sonnet-4,bullets-based,prompting,94.2,88.4,86.4,84.2,83.4,84.0,79.0,82.2,72.2,49.2,50.8,43.8,46.4,23.8,41.8,23.2,42.4,33.8,51.4,41.192,36.278,40.0,18-29,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Right-Wing
676b212b71c5c82db2101ad0,248,model,anthropic/claude-sonnet-4,bullets-based,reranking,31.2,69.6,83.4,74.4,69.8,81.2,86.2,75.0,66.4,45.2,48.0,33.2,54.6,30.4,39.8,18.8,49.8,45.2,55.0,18.804,41.010000000000005,39.8,30-39,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Conservative,Moderately Right-Wing
5e9fd88575fbf81810e6744d,356,writer,anthropic/claude-sonnet-4,bullets-based,reranking,28.0,64.8,73.2,57.8,76.0,68.2,70.6,15.2,16.2,18.6,57.0,51.2,45.4,38.0,38.6,25.6,5.2,6.2,3.4,66.688,48.072,54.2,30-39,Male,White,Yes,Intermediate,GCSEs or equivalent,"£15,000-£24,999",Labour,Centrist
63b736c5bfe87a5e3cc51dd7,173,writer,anthropic/claude-sonnet-4,bullets-based,reranking,14.2,71.6,63.0,49.8,58.8,79.2,78.4,42.8,29.4,32.6,48.2,34.4,68.6,45.8,42.6,19.8,65.4,22.6,33.8,32.674,45.315999999999995,49.4,40-49,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing
66d4407f31981698998d25d8,333,writer,anthropic/claude-sonnet-4,bullets-based,reranking,91.0,82.0,85.85714285714286,77.71428571428571,76.28571428571429,77.71428571428571,80.57142857142857,58.0,50.57142857142857,24.142857142857142,62.142857142857146,68.71428571428571,80.14285714285714,35.0,59.57142857142857,33.57142857142857,14.142857142857142,8.0,26.0,58.35285714285715,47.18714285714286,40.0,18-29,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing
6687ef9bb3207f5e525c1a82,375,writer,anthropic/claude-sonnet-4,bullets-based,reranking,18.75,62.5,74.75,69.0,60.25,83.25,81.75,69.25,63.0,40.5,52.75,51.5,48.75,39.75,45.0,24.5,43.75,19.25,15.5,51.0925,48.1275,32.5,30-39,Female,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing
60b087487fb8facfb196620b,193,writer,anthropic/claude-sonnet-4,bullets-based,reranking,49.5,26.333333333333332,28.0,26.333333333333332,34.666666666666664,46.666666666666664,31.5,24.333333333333332,18.333333333333332,19.833333333333332,58.5,36.666666666666664,38.833333333333336,45.166666666666664,28.0,17.166666666666668,28.666666666666668,22.833333333333332,20.5,46.028333333333336,56.09,33.166666666666664,18-29,Male,White,Yes,Intermediate,GCSEs or equivalent,"£15,000-£24,999",Labour,Moderately Left-Wing
5c48f116c41b2a000183e340,386,writer,anthropic/claude-sonnet-4,bullets-based,prompting,89.18181818181819,78.36363636363636,81.54545454545455,57.54545454545455,69.36363636363636,70.0,70.27272727272727,14.818181818181818,31.818181818181817,29.90909090909091,50.45454545454545,36.45454545454545,64.36363636363636,28.363636363636363,24.272727272727273,20.90909090909091,33.27272727272727,43.36363636363637,36.90909090909091,27.763636363636362,42.58181818181818,28.454545454545453,18-29,Male,White,Yes,Intermediate,GCSEs or equivalent,"£25,000-£34,999",Labour,Moderately Left-Wing
5dcfa99efd5b280bce1b835d,390,model,anthropic/claude-sonnet-4,bullets-based,none,92.4,84.8,87.2,74.8,80.4,90.4,85.6,67.4,80.4,62.6,69.2,66.8,75.8,33.0,55.6,51.0,38.0,24.4,24.2,50.624,48.586,37.2,18-29,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Moderately Left-Wing
5f582a0071a90f3972ee9a09,22,model,anthropic/claude-sonnet-4,bullets-based,prompting,14.444444444444445,86.66666666666667,90.0,79.77777777777777,84.0,91.88888888888889,93.33333333333333,75.66666666666667,73.55555555555556,49.111111111111114,68.33333333333333,74.66666666666667,74.66666666666667,27.444444444444443,62.111111111111114,45.666666666666664,21.666666666666668,13.666666666666666,16.11111111111111,61.36666666666666,43.76777777777778,34.55555555555556,30-39,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Centrist
5d093ff714de190001842a6b,250,edited,anthropic/claude-sonnet-4,bullets-based,reranking,32.0,37.6,57.6,56.4,53.8,69.0,60.8,63.4,54.6,52.6,55.2,62.0,69.0,55.2,54.0,21.2,32.2,22.4,20.8,43.468,52.156000000000006,43.8,40-49,Male,Mixed,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Reform UK,Centrist
616c9e8321d79846d7f05dc6,343,writer,anthropic/claude-sonnet-4,bullets-based,reranking,87.0,74.0,86.25,58.5,86.75,75.5,80.25,59.0,54.75,57.75,55.25,45.75,53.25,4.5,38.0,41.75,41.5,56.75,48.5,14.8825,55.442499999999995,37.5,30-39,Male,White,Yes,Intermediate,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Right-Wing
6773f2c6f59707888206bdd1,99,model,anthropic/claude-sonnet-4,bullets-based,none,11.875,93.25,83.875,73.875,70.75,81.125,84.25,66.875,71.875,55.125,52.875,54.125,64.375,28.625,32.875,19.375,32.25,33.75,41.25,37.4625,33.365,37.125,18-29,Female,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Liberal Democrats,Very Left-Wing
6610245a91f71bf3e564f093,186,writer,anthropic/claude-sonnet-4,bullets-based,prompting,51.333333333333336,8.0,54.833333333333336,56.666666666666664,52.666666666666664,58.166666666666664,40.166666666666664,33.666666666666664,40.5,43.833333333333336,57.166666666666664,47.0,61.333333333333336,50.5,22.0,20.0,51.333333333333336,19.5,18.833333333333332,41.36333333333334,48.708333333333336,26.666666666666668,18-29,Male,White,Yes,Intermediate,GCSEs or equivalent,"£25,000-£34,999",Labour,Centrist
5c05da0155614800012bb7bc,20,writer,anthropic/claude-sonnet-4,bullets-based,none,50.0,16.0,61.4,62.4,63.0,87.4,64.4,61.8,46.8,27.8,60.6,48.4,71.0,60.0,51.6,38.0,47.4,30.2,20.2,43.602,50.392,40.8,30-39,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing
5eb16c316e577a06b326d39c,109,edited,anthropic/claude-sonnet-4,bullets-based,none,18.6,96.4,96.4,90.4,92.8,76.4,76.4,54.8,53.2,18.2,53.2,42.4,64.0,6.0,37.6,25.6,65.4,69.4,67.4,28.398000000000003,34.49400000000001,27.0,18-29,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Liberal Democrats,Very Left-Wing
5727340ae386b9000e3e6664,250,edited,anthropic/claude-sonnet-4,bullets-based,reranking,51.0,71.0,90.5,81.25,88.75,91.0,94.75,83.75,68.0,57.0,51.75,40.25,71.0,15.0,38.5,40.25,53.25,44.25,43.25,36.1275,24.41,31.25,18-29,Female,White,Yes,Advanced,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Moderately Left-Wing
5bbce13f8f3bd70001e74654,261,writer,anthropic/claude-sonnet-4,bullets-based,prompting,48.8,3.2,11.2,4.6,20.0,61.0,34.4,20.6,21.0,17.4,58.2,37.4,51.2,61.8,39.6,26.4,34.4,21.6,29.4,42.39,57.739999999999995,42.6,50-59,Female,White,Yes,Intermediate,GCSEs or equivalent,"£15,000-£24,999",Reform UK,Moderately Right-Wing
616c9e8321d79846d7f05dc6,343,model,anthropic/claude-sonnet-4,bullets-based,reranking,86.2,72.4,88.4,77.8,77.4,89.4,77.4,84.0,66.4,50.0,41.0,48.0,60.0,22.4,37.2,24.8,18.4,31.2,56.8,29.738,23.326,44.2,50-59,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Left-Wing
6734d4ae724ba0d999df6332,104,edited,anthropic/claude-sonnet-4,bullets-based,prompting,78.5,82.0,84.75,66.25,73.75,81.75,76.0,57.5,35.75,36.25,48.5,45.0,74.0,19.0,37.5,20.75,24.75,23.25,39.25,61.44,39.5275,39.0,40-49,Female,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Reform UK,Very Right-Wing
678ff750175fa91b6ee9c424,384,writer,anthropic/claude-sonnet-4,bullets-based,prompting,68.0,36.0,66.4,54.4,41.8,34.6,47.2,32.2,37.0,36.2,57.6,48.0,43.0,44.0,31.0,34.4,13.6,7.8,8.6,62.715999999999994,67.494,33.2,18-29,Male,White,Yes,Intermediate,Undergraduate degree,"£25,000-£34,999",Did not vote,Centrist
68a5ff674b3cde058fb32d40,144,model,anthropic/claude-sonnet-4,bullets-based,prompting,97.25,94.5,98.0,85.5,93.25,95.5,94.75,84.25,79.0,50.0,64.5,60.5,49.25,6.0,61.5,9.75,51.0,61.25,58.5,22.6325,22.55,46.75,40-49,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Reform UK,Moderately Right-Wing
565de256e24bd900052dbaa1,156,model,anthropic/claude-sonnet-4,bullets-based,none,90.8,81.6,86.2,83.8,80.8,88.8,88.4,77.4,67.0,52.0,28.6,22.0,50.2,10.2,23.6,21.0,37.6,59.4,67.6,24.65,31.32,36.2,40-49,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Centrist
60ddfe81bed47796fa7f8ead,61,edited,anthropic/claude-sonnet-4,bullets-based,prompting,21.25,57.5,81.75,74.5,67.25,88.0,67.75,67.5,71.5,74.5,45.75,43.5,53.5,35.75,25.0,14.5,27.75,14.5,11.25,44.27,36.8175,31.25,18-29,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing
5e34d7b2cf93104ac7915090,385,writer,anthropic/claude-sonnet-4,bullets-based,none,23.8,59.6,59.4,64.4,55.2,81.4,71.8,54.2,51.8,34.4,54.4,26.8,50.6,42.8,34.0,19.4,28.4,14.0,15.4,43.236000000000004,45.848,36.4,30-39,Male,White,Yes,Advanced,A-levels or equivalent,"£35,000-£49,999",Labour,Centrist
645df5da6a7ba0101a3a2a95,384,writer,anthropic/claude-sonnet-4,bullets-based,none,94.0,88.0,77.6,55.0,69.0,75.8,70.2,29.4,12.2,7.2,58.4,52.4,55.6,24.0,45.4,41.6,21.8,16.0,10.4,68.15799999999999,39.646,25.0,18-29,Female,White,Yes,Intermediate,A-levels or equivalent,"£25,000-£34,999",Did not vote,Moderately Left-Wing
5c762ce8eda5da001662be0b,128,model,anthropic/claude-sonnet-4,bullets-based,reranking,21.0,66.0,83.4,72.0,75.4,88.4,91.8,72.4,61.2,49.0,61.0,42.2,46.8,41.2,36.6,14.2,23.8,17.0,27.6,45.118,48.02,41.4,40-49,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Conservative,Centrist
62e0356371f0ea2e71c5cf64,256,model,anthropic/claude-sonnet-4,bullets-based,none,95.0,90.0,88.14285714285714,84.57142857142857,81.28571428571429,93.71428571428571,88.85714285714286,72.28571428571429,68.42857142857143,41.142857142857146,58.285714285714285,51.714285714285715,69.0,33.42857142857143,54.857142857142854,32.0,30.714285714285715,20.142857142857142,26.285714285714285,39.75857142857143,33.26714285714286,42.285714285714285,30-39,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Conservative,Centrist
5ea2462990d52b150bc75189,353,model,anthropic/claude-sonnet-4,bullets-based,reranking,25.6,68.0,81.0,70.0,63.6,65.6,69.4,63.8,60.2,55.6,51.6,47.0,49.0,24.0,30.6,15.4,22.2,22.8,20.8,42.54600000000001,44.208,38.4,18-29,Female,Asian,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Liberal Democrats,Centrist
643fd27bdf8bbe600ff7fcc3,378,model,anthropic/claude-sonnet-4,bullets-based,prompting,54.75,24.5,72.25,86.75,77.25,92.0,92.75,83.0,76.5,60.75,68.0,59.75,66.75,32.25,40.75,17.0,20.5,13.0,9.75,43.335,54.785000000000004,35.0,18-29,Male,Black,No,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Very Left-Wing
6651eca5bcbc8ab217f2d4fd,375,writer,anthropic/claude-sonnet-4,bullets-based,prompting,85.57142857142857,71.14285714285714,72.85714285714286,59.0,57.142857142857146,69.0,63.857142857142854,32.857142857142854,51.857142857142854,37.142857142857146,54.285714285714285,39.42857142857143,57.0,46.714285714285715,57.142857142857146,28.428571428571427,50.0,27.714285714285715,28.285714285714285,28.112857142857145,56.957142857142856,33.142857142857146,40-49,Male,White,Yes,Intermediate,A-levels or equivalent,"£15,000-£24,999",Conservative,Centrist
68729361bee62f6a3fb232ec,364,writer,anthropic/claude-sonnet-4,bullets-based,reranking,18.6,64.4,78.4,76.6,73.8,75.0,69.0,70.2,70.8,69.2,55.2,52.6,53.0,38.8,47.4,33.0,22.4,5.8,15.4,42.644,43.178,37.8,30-39,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Centrist
